rh,fatalities
43.763636363636365,11.0
43.766666666666666,230.0
43.77272727272727,121.0
43.775,18.0
43.77777777777778,7.0
43.78181818181818,46.0
43.78333333333333,68.0
43.78333333333334,15.0
43.7875,0.0
43.79090909090909,64.0
43.790909090909096,10.0
43.79166666666666,9.0
43.8,136.0
43.80833333333334,23.0
43.80909090909091,2.0
43.81818181818182,112.0
43.825,11.0
43.82727272727272,50.0
43.82727272727273,45.0
43.83,15.0
43.830000000000005,3.0
43.833333333333336,19.0
43.83636363636364,167.0
43.84166666666667,6.0
43.845454545454544,18.0
43.85,4.0
43.85454545454545,287.0
43.85454545454546,38.0
43.86363636363637,41.0
43.87272727272727,22.0
43.87272727272728,17.0
43.875,167.0
43.87777777777777,30.0
43.88181818181818,1043.0
43.88333333333333,15.0
43.89000000000001,5.0
43.89090909090909,42.0
43.9,3.0
43.900000000000006,237.0
43.90833333333333,10.0
43.90909090909091,81.0
43.91666666666666,194.0
43.91818181818181,17.0
43.91818181818182,19.0
43.92727272727272,85.0
43.92727272727273,6.0
43.93333333333333,64.0
43.93636363636364,151.0
43.94166666666667,2.0
43.94545454545455,54.0
43.95,336.0
43.95454545454545,7.0
43.958333333333336,539.0
43.96363636363636,44.0
43.96363636363637,118.0
43.96666666666667,31.0
43.97272727272728,25.0
43.98,15.0
43.98181818181818,18.0
43.98333333333333,61.0
43.99,33.0
43.990909090909085,2.0
43.99090909090909,0.0
43.99166666666667,47.0
44.0,129.0
44.00833333333333,7.0
44.00909090909091,12.0
44.01,21.0
44.018181818181816,36.0
44.01818181818182,77.0
44.025,9.0
44.025000000000006,11.0
44.02727272727272,11.0
44.02727272727273,180.0
44.03272727272727,3.0
44.03333333333334,8.0
44.03636363636363,2.0
44.03636363636364,46.0
44.04545454545455,45.0
44.054545454545455,30.0
44.05555555555556,10.0
44.05833333333333,4961.0
44.06,4.0
44.06363636363636,52.0
44.06666666666666,5.0
44.06666666666667,182.0
44.07272727272727,112.0
44.07272727272728,12.0
44.08181818181818,113.0
44.081818181818186,3.0
44.083333333333336,2540.0
44.08888888888889,18.0
44.09,43.0
44.09090909090909,163.0
44.09166666666667,32.0
44.1,414.0
44.10909090909091,101.0
44.11818181818182,81.0
44.12,24.0
44.12222222222223,0.0
44.125,59.0
44.127272727272725,110.0
44.13636363636363,26.0
44.14545454545454,124.0
44.14545454545455,92.0
44.15,15.0
44.150000000000006,67.0
44.154545454545456,25.0
44.15555555555556,3.0
44.15833333333334,1.0
44.16363636363637,115.0
44.16666666666666,153.0
44.17,1.0
44.17272727272727,4.0
44.175,20.0
44.18,44.0
44.18181818181818,38.0
44.19,1.0
44.19090909090909,191.0
44.190909090909095,62.0
44.2,418.0
44.208333333333336,207.0
44.20909090909091,55.0
44.21818181818181,10.0
44.21818181818182,16.0
44.225,239.0
44.22727272727273,42.0
44.23,11.0
44.23333333333333,203.0
44.23636363636364,8.0
44.24545454545454,70.0
44.24545454545455,15.0
44.25,495.0
44.25454545454545,75.0
44.25454545454546,7.0
44.25833333333333,606.0
44.26,3.0
44.26363636363636,48.0
44.263636363636365,66.0
44.266666666666666,6.0
44.27272727272727,50.0
44.275,9.0
44.28181818181818,88.0
44.28181818181819,55.0
44.28333333333333,23.0
44.29090909090909,49.0
44.29166666666666,1.0
44.3,99.0
44.309090909090905,3.0
44.30909090909091,4.0
44.31666666666667,14.0
44.31818181818182,169.0
44.325,61.0
44.32727272727273,21.0
44.33636363636364,252.0
44.34,232.0
44.345454545454544,36.0
44.35,10.0
44.35454545454545,51.0
44.35454545454546,13.0
44.35833333333333,432.0
44.36,24.0
44.36363636363637,34.0
44.36666666666667,13.0
44.37272727272727,125.0
44.37272727272728,106.0
44.375,19.0
44.38181818181818,183.0
44.38333333333333,54.0
44.388888888888886,14.0
44.39,5.0
44.39090909090909,8.0
44.391666666666666,113.0
44.4,46.0
44.400000000000006,7.0
44.40833333333333,5.0
44.40909090909091,63.0
44.41666666666666,6.0
44.41818181818181,6.0
44.41818181818182,67.0
44.42,10.0
44.425,546.0
44.42727272727272,4.0
44.42727272727273,11.0
44.43333333333333,35.0
44.43636363636364,101.0
44.44,19.0
44.44166666666666,49.0
44.44166666666667,36.0
44.44545454545455,89.0
44.45,33.0
44.45454545454545,58.0
44.46,15.0
44.46363636363636,22.0
44.46363636363637,12.0
44.47272727272727,41.0
44.47272727272728,37.0
44.475,6.0
44.48181818181818,35.0
44.48333333333333,57.0
44.49,16.0
44.490909090909085,29.0
44.49090909090909,166.0
44.5,453.0
44.50833333333333,562.0
44.50909090909091,2.0
44.50909090909092,407.0
44.510000000000005,363.0
44.516666666666666,15.0
44.518181818181816,113.0
44.51818181818182,5.0
44.525,147.0
44.52727272727272,10.0
44.52727272727273,37.0
44.53,22.0
44.53636363636363,87.0
44.53636363636364,45.0
44.54166666666666,1.0
44.54545454545455,14.0
44.55,29.0
44.55454545454545,4.0
44.554545454545455,130.0
44.55454545454546,0.0
44.55833333333333,1.0
44.55833333333334,52.0
44.56,8.0
44.56363636363636,88.0
44.57,16.0
44.57272727272727,22.0
44.57272727272728,17.0
44.58,12.0
44.58181818181818,15.0
44.581818181818186,1.0
44.583333333333336,17.0
44.59,173.0
44.59166666666666,226.0
44.59166666666667,1.0
44.6,215.0
44.60000000000001,1.0
44.60833333333333,174.0
44.60909090909091,232.0
44.61666666666667,187.0
44.61818181818182,84.0
44.625,37.0
44.627272727272725,124.0
44.63333333333333,2.0
44.63636363636363,19.0
44.641666666666666,15.0
44.64545454545454,8.0
44.64545454545455,96.0
44.65,258.0
44.650000000000006,8.0
44.654545454545456,43.0
44.65833333333333,6.0
44.65833333333334,17.0
44.66363636363637,54.0
44.66666666666666,52.0
44.67,14.0
44.67272727272727,73.0
44.675,49.0
44.68,7.0
44.68181818181818,40.0
44.68333333333333,57.0
44.69090909090909,97.0
44.69166666666666,32.0
44.7,90.0
44.708333333333336,29.0
44.70909090909091,83.0
44.71666666666666,14.0
44.71666666666667,20.0
44.71818181818181,5.0
44.71818181818182,176.0
44.72,79.0
44.725,51.0
44.72727272727273,34.0
44.73636363636364,79.0
44.74166666666667,757.0
44.74545454545454,150.0
44.74545454545455,1.0
44.75,2.0
44.75454545454546,222.0
44.75833333333333,6.0
44.760000000000005,24.0
44.76363636363636,12.0
44.763636363636365,8.0
44.766666666666666,80.0
44.76666666666667,1.0
44.77272727272727,142.0
44.78,2.0
44.78333333333333,27.0
44.79090909090909,22.0
44.79166666666666,2.0
44.8,226.0
44.80833333333333,329.0
44.809090909090905,28.0
44.80909090909091,6.0
44.81666666666666,37.0
44.81818181818182,16.0
44.82,44.0
44.822222222222216,14.0
44.825,220.0
44.82727272727273,81.0
44.83,51.0
44.833333333333336,43.0
44.83636363636364,25.0
44.845454545454544,227.0
44.84545454545455,117.0
44.85,139.0
44.85454545454545,59.0
44.86000000000001,1.0
44.86363636363637,71.0
44.87,5.0
44.87272727272727,13.0
44.87272727272728,43.0
44.875,419.0
44.88181818181818,70.0
44.88333333333333,474.0
44.888888888888886,1.0
44.89,126.0
44.89090909090909,105.0
44.891666666666666,30.0
44.9,27.0
44.900000000000006,4.0
44.90833333333333,30.0
44.90833333333334,2.0
44.90909090909091,2.0
44.91666666666666,759.0
44.91818181818181,281.0
44.91818181818182,3.0
44.92,55.0
44.925,60.0
44.92727272727272,12.0
44.92727272727273,91.0
44.93333333333333,34.0
44.93636363636364,20.0
44.94545454545455,103.0
44.95,78.0
44.95454545454545,11.0
44.958333333333336,10.0
44.96,36.0
44.96363636363636,54.0
44.96363636363637,2.0
44.96666666666666,17.0
44.96666666666667,144.0
44.97,35.0
44.97272727272727,24.0
44.97272727272728,11.0
44.975,13.0
44.98,1.0
44.98181818181818,99.0
44.98333333333333,23.0
44.99090909090909,7.0
44.99166666666667,13.0
45.0,514.0
45.00833333333333,392.0
45.00909090909091,28.0
45.00909090909092,9.0
45.010000000000005,8.0
45.016666666666666,28.0
45.018181818181816,7.0
45.02222222222222,17.0
45.025,82.0
45.02727272727272,11.0
45.02727272727273,75.0
45.03,54.0
45.03333333333333,158.0
45.03333333333334,11.0
45.03636363636363,61.0
45.03636363636364,83.0
45.04,2.0
45.04166666666666,39.0
45.04545454545455,14.0
45.05,297.0
45.05454545454545,27.0
45.054545454545455,129.0
45.06363636363636,26.0
45.06666666666667,212.0
45.07,50.0
45.07272727272727,102.0
45.075,83.0
45.08,3.0
45.08181818181818,33.0
45.081818181818186,3.0
45.083333333333336,16.0
45.09090909090909,95.0
45.09166666666666,27.0
45.1,108.0
45.10833333333333,14.0
45.10909090909091,159.0
45.11666666666667,12.0
45.11818181818182,120.0
45.125,65.0
45.127272727272725,50.0
45.12727272727273,28.0
45.13,27.0
45.13333333333333,557.0
45.13636363636363,116.0
45.141666666666666,4.0
45.14545454545454,25.0
45.14545454545455,51.0
45.15,47.0
45.150000000000006,30.0
45.154545454545456,297.0
45.15555555555555,0.0
45.16,40.0
45.16363636363637,136.0
45.16666666666666,7.0
45.17,4.0
45.17272727272727,55.0
45.17272727272728,105.0
45.175,197.0
45.18,25.0
45.18181818181818,159.0
45.18333333333333,165.0
45.19090909090909,137.0
45.190909090909095,13.0
45.19166666666666,9.0
45.19166666666667,4.0
45.2,13.0
45.20909090909091,119.0
45.21818181818182,93.0
45.225,185.0
45.22727272727273,148.0
45.23,52.0
45.23333333333333,17.0
45.23636363636364,75.0
45.24166666666666,1.0
45.24166666666667,84.0
45.24545454545454,258.0
45.25,17.0
45.25454545454545,49.0
45.25454545454546,116.0
45.25833333333333,6.0
45.26363636363636,75.0
45.263636363636365,43.0
45.266666666666666,11.0
45.27272727272727,6.0
45.275,44.0
45.28,32.0
45.28181818181818,62.0
45.28333333333333,15.0
45.28333333333334,47.0
45.29090909090909,150.0
45.3,11.0
45.30833333333333,15.0
45.309090909090905,100.0
45.30909090909091,38.0
45.31666666666666,458.0
45.31818181818182,316.0
45.322222222222216,31.0
45.325,885.0
45.32727272727272,69.0
45.32727272727273,4.0
45.33636363636364,38.0
45.34,54.0
45.34166666666667,148.0
45.345454545454544,99.0
45.35,12.0
45.35454545454545,54.0
45.35454545454546,451.0
45.35833333333333,55.0
45.36000000000001,3.0
45.36363636363637,119.0
45.36666666666667,20.0
45.37272727272727,0.0
45.37272727272728,145.0
45.375,11.0
45.37777777777777,28.0
45.37777777777778,0.0
45.38,13.0
45.38181818181818,28.0
45.38333333333333,1.0
45.39,2.0
45.39090909090909,71.0
45.391666666666666,263.0
45.4,19.0
45.400000000000006,156.0
45.40833333333333,1.0
45.40909090909091,83.0
45.41,375.0
45.415454545454544,5.0
45.41818181818181,31.0
45.41818181818182,30.0
45.425,3.0
45.42727272727272,19.0
45.43,2.0
45.43333333333333,47.0
45.43333333333334,102.0
45.43636363636364,31.0
45.44166666666667,1.0
45.44444444444444,7.0
45.44545454545455,110.0
45.45,24.0
45.45454545454545,137.0
45.46,5.0
45.46363636363636,65.0
45.46363636363637,23.0
45.46666666666667,20.0
45.47272727272727,49.0
45.47272727272728,21.0
45.48181818181818,75.0
45.48333333333333,25.0
45.49,2.0
45.490909090909085,6.0
45.49090909090909,37.0
45.5,188.0
45.50833333333333,2.0
45.50909090909091,16.0
45.50909090909092,13.0
45.51,3.0
45.510000000000005,22.0
45.516666666666666,70.0
45.52,18.0
45.525,54.0
45.52727272727272,7.0
45.52727272727273,27.0
45.53333333333333,6.0
45.53333333333334,5.0
45.53636363636363,41.0
45.53636363636364,9.0
45.54,18.0
45.54166666666666,4.0
45.54545454545455,5.0
45.55,1.0
45.55454545454545,13.0
45.554545454545455,312.0
45.56,23.0
45.56363636363636,592.0
45.56666666666667,15.0
45.57272727272728,13.0
45.575,115.0
45.58181818181818,13.0
45.581818181818186,3.0
45.583333333333336,700.0
45.59,9.0
45.59090909090909,3884.0
45.59166666666666,90.0
45.59166666666667,62.0
45.6,296.0
45.60833333333333,7.0
45.60909090909091,10.0
45.61000000000001,2.0
45.61818181818182,40.0
45.62222222222222,23.0
45.625,8.0
45.627272727272725,274.0
45.63,1.0
45.63333333333334,37.0
45.63636363636363,379.0
45.64545454545454,6.0
45.64545454545455,65.0
45.65,3.0
45.654545454545456,31.0
45.65555555555555,11.0
45.66,2.0
45.66363636363636,168.0
45.66666666666666,8.0
45.67,14.0
45.67272727272727,74.0
45.67272727272728,7.0
45.675,17.0
45.68181818181818,180.0
45.69,4.0
45.69090909090909,24.0
45.690909090909095,14.0
45.69166666666666,51.0
45.69166666666667,79.0
45.7,597.0
45.708333333333336,36.0
45.70909090909091,52.0
45.71818181818182,52.0
45.72,1.0
45.72222222222222,1.0
45.725,221.0
45.72727272727273,668.0
45.73333333333333,51.0
45.73636363636364,38.0
45.74,2.0
45.74545454545454,118.0
45.74545454545455,30.0
45.75,150.0
45.75454545454546,153.0
45.76,3.0
45.760000000000005,1.0
45.76363636363636,111.0
45.763636363636365,59.0
45.77272727272727,8.0
45.775000000000006,9.0
45.78,2.0
45.78181818181818,247.0
45.78333333333333,78.0
45.79,13.0
45.79090909090909,270.0
45.79166666666666,323.0
45.8,80.0
45.80833333333333,15.0
45.809090909090905,198.0
45.80909090909091,1.0
45.81,2.0
45.81111111111111,12.0
45.81666666666667,29.0
45.81818181818182,81.0
45.825,15.0
45.82727272727272,5.0
45.82727272727273,40.0
45.833333333333336,34.0
45.83636363636364,150.0
45.845454545454544,33.0
45.84545454545455,4.0
45.85,3.0
45.85454545454545,63.0
45.85454545454546,7.0
45.85833333333333,343.0
45.86363636363637,208.0
45.86666666666667,87.0
45.87272727272727,33.0
45.87272727272728,17.0
45.875,1.0
45.88,7.0
45.881818181818176,3.0
45.88181818181818,70.0
45.88999999999999,26.0
45.89090909090909,11.0
45.891666666666666,879.0
45.89166666666667,10.0
45.9,98.0
45.900000000000006,281.0
45.90833333333333,15.0
45.90909090909091,215.0
45.91,31.0
45.91666666666666,547.0
45.91818181818181,60.0
45.91818181818182,29.0
45.925,177.0
45.92727272727272,47.0
45.92727272727273,89.0
45.93,157.0
45.93333333333333,394.0
45.93636363636364,68.0
45.94166666666666,55.0
45.94166666666667,68.0
45.94545454545455,96.0
45.95,54.0
45.95454545454545,70.0
45.96363636363636,58.0
45.96666666666667,1.0
45.97272727272727,77.0
45.97272727272728,58.0
45.975,22.0
45.98181818181818,225.0
45.98333333333333,254.0
45.990909090909085,47.0
45.99090909090909,16.0
46.0,113.0
46.00833333333333,50.0
46.00909090909091,100.0
46.00909090909092,82.0
46.01,2.0
46.010000000000005,1.0
46.016666666666666,20.0
46.01666666666667,26.0
46.018181818181816,67.0
46.01818181818182,57.0
46.025,37.0
46.025000000000006,44.0
46.02727272727272,59.0
46.02727272727273,9.0
46.03333333333333,33.0
46.03636363636363,43.0
46.03636363636364,1.0
46.04166666666666,6.0
46.04545454545455,52.0
46.05,414.0
46.05454545454545,19.0
46.054545454545455,19.0
46.05555555555556,3.0
46.05833333333334,135.0
46.06,26.0
46.06363636363636,17.0
46.07,75.0
46.07272727272727,105.0
46.07272727272728,30.0
46.077777777777776,0.0
46.08181818181818,0.0
46.081818181818186,1.0
46.09,23.0
46.09090909090909,106.0
46.09166666666667,193.0
46.1,239.0
46.10909090909091,32.0
46.11000000000001,40.0
46.11818181818182,2.0
46.120000000000005,3.0
46.125,4.0
46.127272727272725,92.0
46.12727272727273,8.0
46.13333333333333,0.0
46.13636363636363,73.0
46.13999999999999,12.0
46.14545454545455,34.0
46.154545454545456,116.0
46.15833333333333,244.0
46.16,7.0
46.16363636363637,218.0
46.16666666666666,8.0
46.17,1.0
46.17272727272727,30.0
46.175,228.0
46.18181818181818,17.0
46.18333333333333,43.0
46.18333333333334,1.0
46.19,72.0
46.190909090909095,6.0
46.19166666666667,18.0
46.2,56.0
46.208333333333336,7.0
46.20909090909091,26.0
46.21,62.0
46.21818181818182,149.0
46.22,5.0
46.225,28.0
46.22727272727273,122.0
46.23,25.0
46.23333333333333,104.0
46.23636363636364,124.0
46.24,38.0
46.24166666666667,31.0
46.24444444444445,90.0
46.24545454545454,105.0
46.24545454545455,3.0
46.25,10.0
46.25454545454545,22.0
46.25454545454546,42.0
46.25833333333333,80.0
46.26363636363636,2.0
46.263636363636365,759.0
46.266666666666666,43.0
46.26666666666667,28.0
46.27,59.0
46.27272727272727,131.0
46.275,8.0
46.28,54.0
46.28181818181818,15.0
46.28333333333334,4.0
46.29,27.0
46.29090909090909,98.0
46.3,15.0
46.309090909090905,11.0
46.30909090909091,89.0
46.31666666666666,2.0
46.31818181818182,52.0
46.325,388.0
46.32727272727272,26.0
46.33,1.0
46.333333333333336,26.0
46.33636363636364,119.0
46.34,0.0
46.34166666666667,27.0
46.345454545454544,178.0
46.35,278.0
46.35454545454545,269.0
46.35833333333333,1.0
46.36,12.0
46.36363636363637,59.0
46.36666666666667,3.0
46.37,141.0
46.375,568.0
46.38181818181818,90.0
46.38333333333333,688.0
46.39,8.0
46.39090909090909,34.0
46.391666666666666,417.0
46.4,61.0
46.400000000000006,1.0
46.40833333333333,19.0
46.40909090909091,69.0
46.41,56.0
46.41666666666666,50.0
46.41818181818181,2.0
46.41818181818182,91.0
46.42,53.0
46.425,2.0
46.42727272727272,85.0
46.42727272727273,107.0
46.43,43.0
46.43333333333333,145.0
46.43636363636363,12.0
46.43636363636364,55.0
46.44166666666666,125.0
46.44166666666667,2.0
46.44545454545455,97.0
46.45,42.0
46.45454545454545,92.0
46.458333333333336,39.0
46.46,98.0
46.46363636363636,9.0
46.46363636363637,19.0
46.47,8.0
46.47272727272727,3.0
46.47272727272728,51.0
46.475,45.0
46.48,4.0
46.48181818181818,1.0
46.48333333333333,13.0
46.49,9.0
46.490909090909085,127.0
46.49090909090909,191.0
46.49166666666667,1.0
46.5,10.0
46.50909090909091,7.0
46.50909090909092,1.0
46.510000000000005,36.0
46.516666666666666,9.0
46.518181818181816,51.0
46.51818181818182,1.0
46.52727272727273,68.0
46.53,12.0
46.53333333333333,549.0
46.53636363636363,163.0
46.53636363636364,16.0
46.54166666666666,7.0
46.54545454545455,114.0
46.55,94.0
46.55454545454545,4.0
46.554545454545455,38.0
46.55555555555556,0.0
46.56363636363636,216.0
46.57272727272727,74.0
46.57272727272728,41.0
46.575,18.0
46.580000000000005,1.0
46.58181818181818,36.0
46.581818181818186,16.0
46.583333333333336,12.0
46.58888888888889,42.0
46.59,17.0
46.59090909090909,97.0
46.59166666666666,8.0
46.59166666666667,10.0
46.6,27.0
46.60909090909091,168.0
46.60909090909092,15.0
46.61666666666667,4.0
46.61818181818182,25.0
46.62222222222222,0.0
46.625,37.0
46.627272727272725,20.0
46.62727272727273,159.0
46.63333333333333,75.0
46.63636363636363,57.0
46.64166666666667,61.0
46.644444444444446,0.0
46.64545454545454,225.0
46.64545454545455,8.0
46.65,6.0
46.654545454545456,102.0
46.65555555555555,2.0
46.65833333333333,0.0
46.65833333333334,330.0
46.66,2.0
46.66363636363636,6.0
46.66363636363637,24.0
46.66666666666666,40.0
46.67272727272727,77.0
46.67272727272728,142.0
46.68181818181818,61.0
46.68333333333333,162.0
46.690909090909095,29.0
46.7,375.0
46.70909090909091,179.0
46.71,2.0
46.71666666666667,87.0
46.71818181818182,520.0
46.71818181818183,7.0
46.72,15.0
46.72222222222222,2.0
46.725,5.0
46.72727272727273,68.0
46.73333333333333,109.0
46.73636363636364,509.0
46.74,2.0
46.74545454545454,27.0
46.74545454545455,71.0
46.75,214.0
46.75454545454545,27.0
46.75454545454546,395.0
46.75833333333333,5.0
46.763636363636365,20.0
46.766666666666666,10.0
46.76666666666667,6.0
46.77,12.0
46.77272727272727,51.0
46.775000000000006,10.0
46.78181818181818,531.0
46.78333333333333,82.0
46.79,36.0
46.79090909090909,15.0
46.79166666666666,20.0
46.8,308.0
46.80833333333334,31.0
46.809090909090905,1.0
46.80909090909091,87.0
46.81111111111111,0.0
46.81666666666666,199.0
46.81666666666667,56.0
46.81818181818182,50.0
46.82,22.0
46.825,1077.0
46.82727272727273,19.0
46.833333333333336,3.0
46.83636363636364,41.0
46.84,12.0
46.84166666666666,7.0
46.84166666666667,262.0
46.845454545454544,28.0
46.84545454545455,6.0
46.85,694.0
46.85454545454545,77.0
46.85454545454546,9.0
46.85833333333333,17.0
46.8625,14.0
46.86363636363637,24.0
46.86666666666667,23.0
46.87272727272727,388.0
46.87272727272728,66.0
46.88181818181818,151.0
46.88333333333333,570.0
46.888888888888886,13.0
46.89,38.0
46.89000000000001,2.0
46.89090909090909,26.0
46.891666666666666,105.0
46.9,167.0
46.90909090909091,213.0
46.91,5.0
46.91818181818181,8.0
46.91818181818182,123.0
46.922222222222224,43.0
46.925,18.0
46.92727272727272,21.0
46.92727272727273,107.0
46.93333333333333,11.0
46.93636363636364,58.0
46.94,146.0
46.940000000000005,71.0
46.94166666666666,3.0
46.94545454545455,119.0
46.95,49.0
46.95454545454545,70.0
46.96,25.0
46.96363636363636,440.0
46.96363636363637,211.0
46.96666666666666,12.0
46.96666666666667,50.0
46.97272727272727,165.0
46.97272727272728,3.0
46.975,791.0
46.98,165.0
46.98181818181818,212.0
46.98333333333333,151.0
46.98888888888889,244.0
46.99,48.0
46.990909090909085,9.0
46.99090909090909,361.0
46.99166666666667,38.0
47.0,69.0
47.00833333333333,3.0
47.00909090909091,42.0
47.00909090909092,7.0
47.010000000000005,27.0
47.016666666666666,8.0
47.018181818181816,179.0
47.01818181818182,8.0
47.025,641.0
47.02727272727272,10.0
47.02727272727273,22.0
47.03333333333333,129.0
47.03333333333334,2.0
47.03636363636363,6.0
47.04,57.0
47.04166666666666,40.0
47.04545454545455,147.0
47.05,113.0
47.05454545454545,16.0
47.054545454545455,145.0
47.06363636363636,95.0
47.06666666666666,3.0
47.06666666666667,10.0
47.07,88.0
47.07272727272727,16.0
47.075,41.0
47.08,2.0
47.08181818181818,82.0
47.083333333333336,211.0
47.09,56.0
47.09090909090909,127.0
47.09166666666666,43.0
47.09166666666667,224.0
47.1,573.0
47.10833333333333,15.0
47.10909090909091,79.0
47.11666666666667,334.0
47.11818181818182,14.0
47.120000000000005,16.0
47.12222222222223,0.0
47.125,140.0
47.127272727272725,75.0
47.12727272727273,39.0
47.13,3.0
47.13333333333333,18.0
47.13636363636363,75.0
47.141666666666666,100.0
47.14545454545454,1.0
47.14545454545455,243.0
47.15,171.0
47.154545454545456,64.0
47.16363636363636,48.0
47.16363636363637,27.0
47.16666666666666,329.0
47.17,15.0
47.17272727272727,103.0
47.17272727272728,5.0
47.175,494.0
47.18,26.0
47.18181818181818,30.0
47.19,57.0
47.19090909090909,55.0
47.190909090909095,3.0
47.19166666666666,4.0
47.19166666666667,13.0
47.2,531.0
47.208333333333336,93.0
47.2090909090909,9.0
47.20909090909091,257.0
47.21666666666667,24.0
47.21818181818182,59.0
47.22,25.0
47.225,9.0
47.22727272727273,115.0
47.23,5.0
47.23333333333333,54.0
47.23636363636364,124.0
47.24,4.0
47.24166666666667,7.0
47.241666666666674,15.0
47.24444444444444,0.0
47.24545454545454,65.0
47.24545454545455,29.0
47.25,114.0
47.25454545454545,1.0
47.25454545454546,98.0
47.25833333333333,200.0
47.25833333333334,27.0
47.26363636363636,1.0
47.263636363636365,6.0
47.266666666666666,126.0
47.26666666666667,18.0
47.27272727272727,210.0
47.275,368.0
47.281818181818174,10.0
47.28181818181818,91.0
47.28333333333333,92.0
47.29,65.0
47.290000000000006,8.0
47.29090909090909,79.0
47.29166666666666,722.0
47.3,81.0
47.309090909090905,67.0
47.30909090909091,24.0
47.31,205.0
47.31666666666667,40.0
47.31818181818182,33.0
47.325,32.0
47.32727272727273,6.0
47.33,6.0
47.33636363636364,108.0
47.34166666666667,95.0
47.345454545454544,48.0
47.35,0.0
47.35454545454545,184.0
47.35833333333333,55.0
47.36363636363637,293.0
47.375,49.0
47.38,1.0
47.38181818181818,252.0
47.38333333333333,216.0
47.38999999999999,9.0
47.39090909090908,20.0
47.39090909090909,25.0
47.391666666666666,95.0
47.4,450.0
47.400000000000006,2.0
47.40833333333333,89.0
47.40833333333334,228.0
47.40909090909091,117.0
47.41,23.0
47.41666666666666,7.0
47.41818181818181,3.0
47.41818181818182,115.0
47.425,255.0
47.42727272727272,404.0
47.42727272727273,526.0
47.43333333333333,30.0
47.43636363636363,60.0
47.43636363636364,45.0
47.43999999999999,2.0
47.44,8.0
47.44166666666667,30.0
47.44545454545455,132.0
47.45,67.0
47.45454545454545,56.0
47.458333333333336,41.0
47.46,115.0
47.46363636363636,1.0
47.46363636363637,40.0
47.47,50.0
47.47272727272727,32.0
47.47272727272728,84.0
47.475,44.0
47.48181818181818,240.0
47.48333333333333,13.0
47.490909090909085,33.0
47.49090909090909,21.0
47.49166666666667,76.0
47.5,47.0
47.50909090909091,64.0
47.50909090909092,1.0
47.510000000000005,23.0
47.516666666666666,59.0
47.518181818181816,639.0
47.52727272727272,29.0
47.52727272727273,9.0
47.53,6.0
47.53333333333333,12.0
47.53636363636363,44.0
47.53636363636364,112.0
47.54,2.0
47.54166666666666,1.0
47.54545454545455,85.0
47.55,2544.0
47.55454545454545,19.0
47.554545454545455,171.0
47.55833333333333,3.0
47.56,19.0
47.56363636363636,131.0
47.56666666666666,15.0
47.56666666666667,193.0
47.57,3.0
47.57272727272727,117.0
47.57272727272728,3.0
47.575,5.0
47.577777777777776,5.0
47.58,31.0
47.58181818181818,127.0
47.581818181818186,454.0
47.583333333333336,2.0
47.59090909090909,359.0
47.6,23.0
47.60833333333333,9.0
47.60909090909091,12.0
47.60909090909092,6.0
47.61666666666667,131.0
47.61818181818182,29.0
47.62,16.0
47.625,1452.0
47.627272727272725,90.0
47.63333333333333,178.0
47.63636363636363,34.0
47.641666666666666,211.0
47.64545454545454,185.0
47.64545454545455,5.0
47.65,5.0
47.650000000000006,71.0
47.654545454545456,49.0
47.65833333333333,21.0
47.66363636363637,30.0
47.66666666666666,28.0
47.67,2.0
47.67272727272727,0.0
47.67272727272728,3.0
47.675,75.0
47.68181818181818,177.0
47.68333333333333,2.0
47.690000000000005,35.0
47.69090909090909,87.0
47.69166666666666,21.0
47.69166666666667,2.0
47.7,725.0
47.708333333333336,31.0
47.7090909090909,30.0
47.70909090909091,7.0
47.71111111111111,0.0
47.71666666666666,0.0
47.71666666666667,72.0
47.71818181818182,225.0
47.725,13.0
47.72727272727273,159.0
47.73,7.0
47.73333333333333,75.0
47.73636363636364,64.0
47.74,10.0
47.74166666666667,17.0
47.74444444444444,2.0
47.74545454545454,20.0
47.74545454545455,76.0
47.75,16.0
47.75454545454546,70.0
47.75833333333333,1371.0
47.760000000000005,20.0
47.76363636363636,113.0
47.763636363636365,18.0
47.76666666666667,8.0
47.77272727272727,1146.0
47.78,11.0
47.78181818181818,202.0
47.78333333333333,97.0
47.79090909090909,11.0
47.79166666666666,627.0
47.8,368.0
47.80833333333334,49.0
47.809090909090905,16.0
47.81,270.0
47.81666666666667,0.0
47.81818181818182,73.0
47.82,131.0
47.82727272727272,0.0
47.82727272727273,242.0
47.833333333333336,2.0
47.83636363636364,191.0
47.84444444444444,43.0
47.845454545454544,231.0
47.84545454545455,4.0
47.85,93.0
47.85454545454545,74.0
47.85454545454546,3.0
47.86363636363637,89.0
47.87272727272727,5.0
47.87272727272728,71.0
47.875,20.0
47.87777777777777,5.0
47.88,23.0
47.88181818181818,126.0
47.88333333333333,15489.0
47.88999999999999,29.0
47.89090909090908,223.0
47.89090909090909,73.0
47.891666666666666,13.0
47.89166666666667,19.0
47.9,203.0
47.900000000000006,86.0
47.90833333333333,126.0
47.90833333333334,1977.0
47.90909090909091,43.0
47.91666666666666,283.0
47.91818181818182,0.0
47.922222222222224,0.0
47.925,1.0
47.92727272727273,18.0
47.93,29.0
47.93333333333333,196.0
47.93333333333334,183.0
47.93636363636363,12.0
47.93636363636364,10.0
47.94,0.0
